"SubmissionID","StudentID","project","course","sem","report"
9756,"S8639555","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9070,"S8639577","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9736,"S8639599","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8970,"S8639673","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9090,"S8639707","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9126,"S8639729","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9043,"S8639735","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9430,"S8639757","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9103,"S8639763","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8840,"S8639785","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9802,"S8639791","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9820,"S8639813","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9758,"S8639887","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9738,"S8639897","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8990,"S8639915","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8904,"S8639921","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9396,"S8639925","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9091,"S8639937","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
10322,"S8639959","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8906,"S8639969","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9860,"S8639995","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9293,"S8640009","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9076,"S8640021","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9745,"S8640077","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9437,"S8640137","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9279,"S8640141","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9232,"S8640151","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9199,"S8640179","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9438,"S8640203","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9468,"S8640205","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9323,"S8640217","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9694,"S8640265","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8920,"S8640315","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9704,"S8640343","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8900,"S8640371","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9398,"S8640419","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
10499,"S8640439","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8962,"S8640467","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9011,"S8640475","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9372,"S8640521","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9350,"S8640567","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9222,"S8640595","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9343,"S8640601","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9164,"S8640655","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8961,"S8640659","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9037,"S8640685","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9106,"S8640705","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9735,"S8640727","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8979,"S8640775","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8991,"S8640805","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9519,"S8640807","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8983,"S8640833","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9206,"S8640851","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9189,"S8640883","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9490,"S8640915","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9760,"S8640935","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9313,"S8641051","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9812,"S8641095","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9497,"S8641097","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9271,"S8641101","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9246,"S8641103","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9121,"S8641121","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8981,"S8641167","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9455,"S8641181","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8926,"S8641269","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9549,"S8641283","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8939,"S8641297","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9094,"S8641309","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8912,"S8641375","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9069,"S8641385","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9678,"S8641389","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9259,"S8641445","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9845,"S8641479","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9780,"S8641533","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8931,"S8641545","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8982,"S8641623","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9116,"S8641627","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
10696,"S8641665","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9329,"S8641747","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9690,"S8641813","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9531,"S8641871","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9198,"S8641873","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8853,"S8641877","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9045,"S8641897","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9840,"S8641901","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9406,"S8641957","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9167,"S8641971","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9205,"S8642017","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9769,"S8642043","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9357,"S8642047","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9282,"S8642073","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9856,"S8642131","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9371,"S8642139","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9530,"S8642193","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9355,"S8642219","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9460,"S8642227","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9169,"S8642237","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8969,"S8642263","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8937,"S8642275","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8858,"S8642281","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9429,"S8642305","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9846,"S8642331","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9498,"S8642401","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
10325,"S8642417","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9436,"S8642421","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9754,"S8642451","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9209,"S8642457","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8862,"S8642477","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9321,"S8642487","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9761,"S8642511","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9295,"S8642529","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9528,"S8642537","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9255,"S8642583","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9009,"S8642593","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8938,"S8642619","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9816,"S8642657","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8864,"S8642681","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9183,"S8642723","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9720,"S8642799","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9102,"S8642811","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9261,"S8642813","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9086,"S8642815","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9496,"S8642831","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9386,"S8642857","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9813,"S8642865","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9216,"S8642885","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9083,"S8642895","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9351,"S8642913","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9688,"S8642917","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9442,"S8642927","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9306,"S8642935","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8897,"S8642959","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9706,"S8643071","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9184,"S8643097","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
10320,"S8643111","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9520,"S8643113","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8929,"S8643135","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8877,"S8643237","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9235,"S8643287","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9064,"S8643301","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9759,"S8643311","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9085,"S8643327","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9783,"S8643351","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9247,"S8643405","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9012,"S8643409","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8995,"S8643415","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9753,"S8643439","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9089,"S8643451","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9326,"S8643493","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9110,"S8643505","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9784,"S8643519","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9017,"S8643535","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9423,"S8643537","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9162,"S8643545","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9486,"S8643559","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9260,"S8643593","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9548,"S8643645","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9847,"S8643661","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9353,"S8643663","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9810,"S8643671","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8994,"S8643673","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9795,"S8643683","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9289,"S8643685","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9718,"S8643739","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9726,"S8643741","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9434,"S8643791","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9811,"S8643805","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9029,"S8643821","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9376,"S8643859","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8903,"S8643887","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9039,"S8643891","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9691,"S8643919","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9182,"S8643939","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9683,"S8643945","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9463,"S8643985","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9766,"S8644065","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8918,"S8644083","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9080,"S8644087","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8980,"S8644123","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9092,"S8644157","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9857,"S8644205","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9051,"S8644211","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9476,"S8644215","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9177,"S8644223","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9065,"S8644315","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8854,"S8644317","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8895,"S8644327","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9441,"S8644329","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9400,"S8644341","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9728,"S8644367","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9823,"S8644375","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9302,"S8644415","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9236,"S8644459","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8999,"S8644515","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9394,"S8644543","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9435,"S8644637","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8872,"S8644673","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9475,"S8644687","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9727,"S8644759","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9485,"S8644787","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9947,"S8644801","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9729,"S8644811","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9462,"S8644843","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
10324,"S8644847","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9404,"S8644883","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9527,"S8644917","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9699,"S8644933","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9318,"S8644955","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9448,"S8644971","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9454,"S8645001","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9309,"S8645065","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8977,"S8645071","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9269,"S8645129","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8865,"S8645153","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8870,"S8645215","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8871,"S8645259","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8901,"S8645311","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9443,"S8645337","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9163,"S8645351","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9218,"S8645359","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9338,"S8645397","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9077,"S8645401","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9388,"S8645455","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8951,"S8645491","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9013,"S8645493","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9515,"S8645501","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9709,"S8645515","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8850,"S8645555","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9320,"S8645577","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9018,"S8645595","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8933,"S8645605","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9300,"S8645631","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8965,"S8645641","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8843,"S8645657","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9238,"S8645661","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9427,"S8645663","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9702,"S8645701","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9225,"S8645757","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9014,"S8645765","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8925,"S8645859","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9556,"S8645877","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9708,"S8645879","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8921,"S8645881","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9347,"S8645883","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9737,"S8645885","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
10323,"S8645901","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9785,"S8645913","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9681,"S8645937","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9234,"S8645947","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9046,"S8645977","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9375,"S8645981","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9712,"S8645995","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9175,"S8646003","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9791,"S8646087","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8902,"S8646091","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9511,"S8646097","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9770,"S8646099","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9505,"S8646107","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9698,"S8646167","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8958,"S8646173","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9378,"S8646187","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9340,"S8646295","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8964,"S8646297","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9767,"S8646307","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9503,"S8646309","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9124,"S8646315","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9731,"S8646319","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9410,"S8646347","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9105,"S8646379","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
10314,"S8646403","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9024,"S8646427","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9713,"S8646429","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9824,"S8646507","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8954,"S8646509","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9831,"S8646529","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9482,"S8646537","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8884,"S8646543","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9119,"S8646593","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9316,"S8646605","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9066,"S8646621","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9409,"S8646673","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9230,"S8646689","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8935,"S8646691","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9125,"S8646705","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9025,"S8646767","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9263,"S8646821","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9179,"S8646825","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9858,"S8646907","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9385,"S8646927","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9778,"S8646955","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9099,"S8647007","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9031,"S8647025","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9276,"S8647039","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9710,"S8647059","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9723,"S8647079","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9207,"S8647089","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9095,"S8647117","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9389,"S8647127","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9245,"S8647135","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9061,"S8647139","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9165,"S8647159","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9536,"S8647163","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9695,"S8647175","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9459,"S8647183","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9733,"S8647195","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9484,"S8647255","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9741,"S8647263","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9545,"S8647289","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9362,"S8647311","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9390,"S8647321","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9120,"S8647347","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
10692,"S8647411","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9517,"S8647413","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9059,"S8647435","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9035,"S8647491","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9214,"S8647547","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9373,"S8647561","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9237,"S8647569","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9176,"S8647573","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9526,"S8647581","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9779,"S8647595","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9123,"S8647609","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9335,"S8647615","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9034,"S8647697","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9054,"S8647717","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9291,"S8647731","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
8955,"S8647735","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9311,"S8647739","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9308,"S8647757","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
9060,"S8647767","BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3"
